,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
NM_025149,-1,1,1,1,0,1,0,1
NM_001756,0,1,0,0,0,1,0,1
NM_174936,0,0,0,1,0,1,0,1
NM_015526,0,1,0,1,0,1,0,1
NM_153023,0,0,0,-1,-1,1,0,1
NM_004522,1,1,-1,1,1,1,0,1
XM_005249317,-1,-1,0,-1,-1,1,0,1
NR_125775,0,0,-1,0,0,1,0,1
NM_003566,1,-1,-1,-1,-1,1,0,1
NM_025163,0,1,1,1,-1,1,0,1
JF432130,0,0,0,0,-1,1,0,1
NM_005693,-1,1,1,0,1,1,0,1
NM_198321,0,0,1,-1,0,1,0,1
NR_026939,0,-1,0,0,-1,1,0,1
NM_152511,0,-1,0,-1,-1,1,0,1
NR_125768,0,-1,-1,-1,-1,1,0,1
NM_005086,-1,1,1,1,0,1,0,1
AF086477,-1,-1,1,-1,0,1,0,1
NM_025245,0,-1,-1,-1,-1,1,0,1
NM_001466,-1,-1,1,-1,-1,1,0,1
NM_002736,0,1,1,1,1,1,0,1
NM_080671,-1,0,-1,-1,0,1,0,1
NM_013385,1,1,0,0,-1,1,0,1
NM_001343,0,1,0,1,1,1,0,1
XM_006712997,0,0,-1,-1,0,1,0,1
AK001072,0,0,-1,0,0,1,0,1
AL137445,0,0,0,0,0,1,0,1
NM_000313,1,-1,1,-1,0,1,0,1
NM_001541,-1,1,1,1,1,1,0,1
NM_002581,-1,0,1,1,0,1,0,1
NM_001145636,0,1,1,1,0,1,0,1
NR_024330,0,0,-1,1,0,1,0,1
NR_038842,0,0,1,0,1,1,0,1
NR_038848,0,0,0,0,0,1,0,1
NM_080744,1,0,1,0,1,1,0,1
NM_001079528,0,0,0,-1,1,1,0,1
NR_037875,0,1,1,1,0,1,0,1
XR_425012,0,0,0,0,0,1,0,1
NR_110301,-1,1,1,0,1,1,0,1
NR_002795,0,0,0,0,0,1,0,1
NR_026790,0,0,0,1,0,1,0,1
NM_000958,0,0,-1,-1,0,1,0,1
NM_003809,0,1,1,1,0,1,0,1
NM_001039762,-1,1,1,1,1,1,0,1
NM_014935,0,1,0,1,-1,1,0,1
NM_005810,0,1,0,0,1,1,0,1
NM_152459,-1,0,1,1,0,1,0,1
NM_153487,1,0,1,1,-1,1,0,1
NM_182597,0,-1,-1,0,-1,1,0,1
NR_103448,0,-1,-1,-1,-1,1,0,1
NM_002850,0,0,0,-1,0,1,0,1
NM_000050,-1,1,-1,1,1,1,0,1
NM_014747,0,1,0,1,0,1,0,1
XM_005263199,0,-1,-1,1,-1,1,0,1
NM_015103,0,1,1,0,1,1,0,1
NM_002910,0,0,0,0,-1,1,0,1
NR_037631,-1,1,-1,1,0,1,0,1
NM_145159,0,1,1,0,0,1,0,1
NM_018334,-1,0,-1,-1,-1,1,0,1
NM_004120,0,1,1,0,0,1,0,1
NR_034085,-1,-1,-1,-1,-1,1,0,1
BC101438,0,0,0,0,0,1,0,1
L19779,1,0,-1,-1,1,1,0,1
NM_001294335,0,1,1,0,0,1,0,1
NM_004370,-1,0,1,1,1,1,0,1
NM_001031716,1,0,1,0,1,1,0,1
